question,reference,generated,bertscore_f1,bertscore_precision,bertscore_recall
What is the Theravāda system of dharma categories?,"The Theravāda system of dharma categories is a system of eighty-two dharma categories. These categories are organized into a fourfold categorization. The first three categories include the bare phenomenon of consciousness (citta) that encompasses a single dharma type and of which the essential characteristic is the cognizing of an object; associated mentality (cetasika) that encompasses fifty-two dhammas; and materiality or physical phenomena (rūpa) that include twenty-eight dhammas that make up all physical occurrences. All the eighty-one dhamma types in these three broad categories are conditioned (saṅkhata). The eighty-second dhamma that comprises the fourth category is unconditioned (asaṅkhata): it neither arises nor ceases through causal interaction. The single occurrence in this fourth category is nirvana (Pali, nibbāna).","The Theravāda system of dharma categories is a Buddhist philosophy that emphasizes the importance of the Four Noble Truths and the Eightfold Path. It categorizes the dharma (Buddhist teachings) into four categories: the Noble Eightfold Path, which includes the Four Noble Truths, the Noble Eightfold Path, which includes the Four Noble Truths, the Noble Eightfold Path, which",0.8352333903312683,0.8482773303985596,0.8225845694541931
What are the five categories of dharmas in the Sarvāstivāda system?,"The five categories of dharmas in the Sarvāstivāda system are: 1) consciousness (citta), 2) associated mentality (caitta), 3) physical phenomena (rūpa), 4) factors dissociated from thought (cittaviprayuktasaṃskāra), and 5) the unconditioned (asaṃskṛta).","Sure! The five categories of dharmas in the Sarvāstivāda system are:
1. Dharmas of the self (satya): This category includes the self, its qualities, and its actions.
2. Dharmas of the world (prakṛti): This category includes the physical world, its qualities, and its activities.
3. Dharmas of the mind (citta): This category includes the mind, its",0.873081386089325,0.8724393844604492,0.8737243413925171
What is the Abhidharma analysis of consciousness based on?,"The Abhidharma analysis of consciousness is based on the analysis of each of the categories in great detail, thus creating relational schemata whereby each acknowledged experience, phenomenon, or occurrence can be determined and identified by particular definition and function. The analysis of consciousness or citta is especially important in Abhidharma doctrinal thought, and the basic principles of this analysis are shared with the other Abhidharma systems.","The Abhidharma analysis of consciousness is a philosophical theory that proposes that consciousness is a fundamental aspect of reality that is independent of the physical world. It is based on the idea that the mind is the source of all consciousness, and that the mind is the basis of all phenomena, including physical objects and experiences. The theory is based on the teachings of the Buddhist tradition, which emphasizes the importance of mindfulness and meditation as means of ach",0.8645073771476746,0.86815345287323,0.8608917593955994
What is the role of citta in the process of sensory perception in Abhidharma?,"In Abhidharma, citta is the epitome of the operation of consciousness and is experienced in the process of sensory perception, which is deemed the paradigm of sentient experience. Citta is always intentional and directed to a particular object that is cognized by means of certain mental factors. It always occurs associated with its appropriate cetasikas or mental factors that perform diverse functions and that emerge and cease together with it, having the same object and grounded in the same sense faculty. Each assemblage of citta and its associated mental factors is conscious of just one object, arises for a brief instant and then falls away, followed by another citta combination that picks up a different object by means of its particular associated mental factors.","Citta, or consciousness, plays a crucial role in the process of sensory perception in Abhidharma. It is the mind that perceives and experiences the external world, and it is responsible for registering the sensory information received from the five senses. Citta is not just a passive receiver of sensory information, but it also plays a critical role in generating and directing the perception of the external world. The Abhidharma teach",0.8549878001213074,0.872530460357666,0.8381366729736328
What are the four broad categories of consciousness moments in the Abhidhamma scheme?,"The four broad categories of consciousness moments in the Abhidhamma scheme are sense-sphere (kāmāvacara), form-sphere (rūpāvacara), formless-sphere (arūpāvacara), and world-transcending (lokuttara).","The four broad categories of consciousness moments in the Abhidhamma scheme are:
1. Sati (determinative consciousness)
2. Anupadha (non-determinative consciousness)
3. Anupadha-sati (determinative-non-determinative consciousness)
4. Anupadha-anupadha (determinative-determinative consciousness)
Th",0.8444212079048157,0.8414903283119202,0.8473725318908691
What is the role of dharmas in Abhidharma?,"In Abhidharma, dharmas are distinct (but interrelated) functions, energies, or causally significant aspects of consciousness moments. They are seen as properties, activities, or patterns of interconnection that construct one’s world, not as static substances. The Abhidharma lists of dharmas are open-ended, reflecting a dynamic conception of dharmas and leaving room for continued debates about what is and is not a dharma. Abhidharma represents the theoretical counterpart to the practice of meditation in the Buddhist path, where the nature of lived experience as based on one’s cognitive apparatus is contemplated by investigating the very nature of one’s mind through meditation practice.","In Abhidharma, dharmas are the fundamental principles or elements that constitute the universe. They are the basis for all other phenomena and are essential for the understanding of the nature of reality. Dharmas are not just abstract concepts but are also present in the physical world and are manifested in various forms. They are the fundamental building blocks of the universe and are interconnected with other dharmas in a complex web of interdependence. The study of dharm",0.8643848896026611,0.8747783303260803,0.8542354106903076
What is the first of the two simultaneous processes in the soteriological purpose of the categorial analysis of dharmas?,"The first of the two simultaneous processes in the soteriological purpose of the categorial analysis of dharmas is evaluative analysis, which maps out the constituents and workings of the mind and accounts for what makes up ordinary wholesome consciousness as opposed to the awakened mind.",The first of the two simultaneous processes in the soteriological purpose of the categorial analysis of dharmas is the analysis of the categories of dharmas.,0.93311607837677,0.9651126861572266,0.9031729698181152
How does the practice of discrimination of dharmas help to undermine the solidity of the world we grasp at?,"The practice of discrimination of dharmas helps to undermine the solidity of the world we grasp at by demonstrating that no essence or independent self can be found in any phenomenon or its constituents. This is because all aspects of experience are impermanent, arising and passing away subject to numerous causes and conditions. Even the unconditioned dharmas, which have no cause and no effect, are shown to be not-self. As a result, when one tries to grasp the world of the Dhammasaṅgaṇi or the Paṭṭhāna, it runs through one's fingers.","The practice of discrimination of dharmas, or the denial of the existence of the self, is a way of undermining the solidity of the world we grasp at. It is a way of questioning the foundation of our beliefs and assumptions, and of challenging the idea that the world is a fixed and immutable entity. By denying the existence of the self, we are forced to acknowledge the inevitability of change and the impermanence of",0.8667799830436707,0.8841825127601624,0.8500493168830872
What was the nature of the doctrinal controversies that arose in Buddhist circles around the issue of what the nature of a dharma is?,"The doctrinal controversies that arose in Buddhist circles around the issue of what the nature of a dharma is concerned the internal constitution of a dharma, the manner of existence of dharmas, the dynamics of their causal interaction, and the nature of the reality they constitute. These controversies were largely shaped by a radical construal of impermanence as momentariness.","The doctrinal controversies that arose in Buddhist circles around the issue of what the nature of a dharma were related to the question of whether the Buddha's teachings were a set of teachings that could be understood and applied to the world, or whether they were a set of teachings that could only be understood and applied to the Buddha's own life and experience. The controversies arose as a result of the debate between those who believed that the Bud",0.88156658411026,0.8764082193374634,0.8867860436439514
What is the origin of the Sarvāstivāda and post-canonical Theravāda doctrine of momentariness?,"The Sarvāstivāda and post-canonical Theravāda doctrine of momentariness originated in conjunction with the principle of impermanence, which is basic to the Buddha’s empirically-oriented teaching about the nature of sentient experience","The origin of the Sarvāstivāda and post-canonical Theravāda doctrine of momentariness can be traced back to the 1st century CE, when the Buddhist scholar and philosopher Nagarjuna first introduced the concept of ""momentariness"" in his commentary on the Madhyamaka school's text, the Mūlamadhyamakakārikā. Nagarjuna argued that the fundamental nature",0.881409764289856,0.8604661822319031,0.903398334980011
What is the Sarvāstivādin understanding of a moment?,"For the Sarvāstivādins, a moment is the smallest, definite unit of time that cannot be subdivided, the length of which is equated with the duration of mental events as the briefest conceivable entities. They understand a moment in the context of an atomistic conception of time, where time is not reckoned indefinitely divisible. The term is often discussed in juxtaposition to the concepts of material atoms and syllables, which are likewise comprehended as indivisible.","The Sarvāstivādin understanding of a moment is the understanding that all phenomena, including the present moment, are interconnected and interdependent. This understanding recognizes that every moment is a moment of change and transformation, and that our thoughts, feelings, and actions are all interconnected and interdependent with the world around us. The Sarvāstivādin understanding of a moment emphasizes the importance of mindfulness and awareness in cultivating a sense of inter",0.8486162424087524,0.8577631115913391,0.8396623134613037
What is the Sarvāstivāda framework's view on material reality?,"In the Sarvāstivāda framework, material reality is reduced to discrete momentary atoms, and much attention is drawn to ontological and epistemological questions such as whether sense objects are real at any time, or whether atoms contribute separately or collectively to the generation of perception. Atomic reality is understood as constantly changing: what appears to us as a world made up of enduring substances with changing qualities is, in fact, a series of moments that arise and perish in rapid succession.","The Sarvāstivāda framework, also known as the ""Great Vehicle,"" is a Buddhist school of thought that emphasizes the non-dualistic nature of reality. Its view on material reality is that everything is interconnected and interdependent, and that the physical world is a manifestation of the underlying nature of reality. The Sarvāstivāda school of Buddhism also emphasizes the importance of mindfulness and meditation as means of att",0.8554872274398804,0.8625929951667786,0.8484976291656494
What is the Sarvāstivādins' stance on the characteristics of conditioned phenomena?,"The Sarvāstivādins hold that the characteristics of conditioned phenomena exist separately as real entities within each moment. This means that all conditioned dharmas, whether past, present, or future, exist as real entities within the span of any given moment.",The Sarvāstivādins' stance on the characteristics of conditioned phenomena is that they believe that all phenomena are conditioned and that they are not independent of the mind. They also believe that the mind is the source of all phenomena and that the mind is the cause of all phenomena. The Sarvāstivādins' view on the characteristics of conditioned phenomena is based on their understanding of the nature of reality and the relationship between the,0.8810842633247375,0.8883948922157288,0.8738929629325867
What is the Theravādin doctrine of momentariness concerned with?,"The Theravādin doctrine of momentariness is concerned with the psychological apparatus governing the process of cognizing of sense data, and hence with the changing ratio between material and mental phenomena.","The Theravādin doctrine of momentariness is concerned with the idea that all phenomena, including the mind, are impermanent and subject to change. This doctrine is based on the Buddha's teachings on the nature of reality and the impermanence of all things. The doctrine emphasizes the importance of mindfulness and the practice of meditation to cultivate awareness and understanding of the impermanence of all things.",0.8895280957221985,0.8807801604270935,0.8984515070915222
How many consciousness moments does a material phenomenon last for in the Theravādin commentarial tradition?,"In the Theravādin commentarial tradition, a material phenomenon lasts for sixteen or seventeen consciousness moments.","According to the Theravādin commentarial tradition, a material phenomenon lasts for a consciousness moment (sankhāra) in the following way:

1. The mind perceives the material object.
2. The mind experiences the sensations of the material object.
3. The mind experiences the mental qualities (tattvas) associated with the sensations.
4. The mind experiences the mental qualities (tattvas) associated with the",0.8861706256866455,0.8404970765113831,0.9370932579040527
What is the main issue that the early Buddhist schools had with the doctrine of momentariness?,"The main issue that the early Buddhist schools had with the doctrine of momentariness was that if dharmas go through an endurance phase or exist as real entities within the span of any given moment, how can they be momentary? And if experience is an array of strictly momentary dharmas, how can continuity and causal conditioning be possible?","The early Buddhist schools had with the doctrine of momentariness was the idea that the world is impermanent and subject to change, which contradicted the doctrine of the Buddha's teachings that everything is impermanent and subject to suffering. The Buddha taught that the world is not impermanent and that everything is permanent, and that suffering is not inherent in the world but arises from our attachment to it. The early Buddhist schools, therefore, rejected",0.8572990894317627,0.8638702630996704,0.8508272171020508
What is the role of the concept of intrinsic nature (svabhāva) in the systematization of Abhidharma thought?,The concept of intrinsic nature (svabhāva) plays a major role in the systematization of Abhidharma thought. It is closely related to the consolidation of the dharma theory and is regarded as that which gave an impetus to the Abhidharma growing concern with ontology.,"The concept of intrinsic nature (svabhāva) is a central concept in the systematization of Abhidharma thought. It refers to the fundamental nature of phenomena, which is not dependent on the mind or any other external factor. In Abhidharma, svabhāva is used to explain the nature of consciousness, the self, and the world. It is considered a crucial concept in the development of Abhidharma philosophy,",0.9161920547485352,0.9101181626319885,0.9223476648330688
What is the relationship between dharmas and sabhāva in the Abhidharma literature?,"In the Abhidharma literature, dharmas are defined by virtue of their sabhāva, or intrinsic nature. This is a recurring idea in the exegetical literature from the early vibhāṣā compendia onward. The commentaries regularly equate dharmas with their intrinsic natures, using the terms dhamma and sabhāva interchangeably. For example, the Visuddhimagga proclaims that 'dhamma means but intrinsic nature'.","In the Abhidharma literature, dharmas (virtues) and sabhāva (actions) are closely related concepts. Dharmas are considered to be the fundamental qualities or characteristics of a person, while sabhāva are the actions that are performed in accordance with these qualities. The relationship between dharmas and sabhāva is often depicted in the Abhidharma literature as a cycle of birth, aging, and death.",0.8729837536811829,0.8816965222358704,0.8644415140151978
What does Gethin caution against when interpreting the commentarial definitions of dharmas as carrying their intrinsic natures?,Gethin cautions against interpreting the commentarial definitions of dharmas as carrying their intrinsic natures ontologically as implying that dharmas are substances having inherent existence. He suggests that these definitions convey the idea that there is no enduring agent behind dharmas and that their intrinsic natures arise dependently on other conditions and qualities rather than on a substratum more real than they are.,"Gethin cautions against interpreting the commentarial definitions of dharmas as carrying their intrinsic natures in the following way:

1. The commentarial definitions of dharmas do not state that they have intrinsic natures.

2. The commentarial definitions of dharmas do not suggest that they have intrinsic natures.

3. The commentarial definitions of dharmas do not imply that they have intrinsic natures.

4",0.8791714310646057,0.884189248085022,0.8742102384567261
What does the term svabhāva come to denote in the vibhāṣā compendia and contemporaneous texts?,"In the vibhāṣā compendia and contemporaneous texts, the term svabhāva comes to denote “intrinsic nature” specifying individual dharmas. This entails affirming their existence as real entities (dravyatas).","The term svabhāva refers to the fundamental nature or essence of an entity or phenomenon, which is the basis for its existence and its properties. It is a central concept in Hindu philosophy and is often used in the context of the four fundamental elements (prāṇa, āyu, ākāśa, and manā) and the three modes of existence (sattva, rajas, and tamas). In the vibhā",0.8600175976753235,0.8571972846984863,0.8628565073013306
What is the Theravāda view on the ultimate constituents of experience?,"According to the Theravāda, dhammas are the ultimate constituents of experience. They are considered the final units of Abhidhamma analysis and there is no other actuality apart from dhammas within the confines of sentient experience.","The Theravāda view on the ultimate constituents of experience is that they are not directly perceived by the senses, but are inherent in the mind, which is the ultimate reality. The mind is considered to be the source of all experience, and it is through the mind that we perceive the world around us. The ultimate constituents of experience are not directly perceived by the senses, but are perceived through the mind.",0.8797964453697205,0.8805897831916809,0.8790044784545898
What did the Sautrāntika challenge the Sarvāstivāda and the Theravāda on?,"The Sautrāntika challenged the Sarvāstivāda and the Theravāda on the principle of impermanence, arguing that if all phenomena are impermanent, then dharmas must be changing continuously and can neither exist in the past and future nor endure for any period of time, however short, in the present.","The Sautrāntika challenge the Sarvāstivāda and the Theravāda on the following points:
1. The Sarvāstivāda holds that all beings are inherently good, while the Theravāda holds that some beings are inherently good and others are inherently bad. The Sautrāntika argues that both views are mistaken, as all beings are inherently good.
2. The Sarv",0.8826404809951782,0.8903889060020447,0.8750256896018982
What are the four conditions and six causes that the Sarvāstivāda developed to explain causal conditioning?,"The four conditions are: 1) root cause, 2) immediate antecedent, 3) object support, and 4) predominance. The six causes are: 1) instrumentality, 2) simultaneity or coexistence, 3) homogeneity, 4) association, 5) dominance, and 6) fruition.","Sarvāstivāda is a school of Buddhist philosophy that developed four conditions and six causes to explain causal conditioning. These conditions are:

1. Cause: The cause is the entity or event that produces the effect.

2. Condition: The condition is the entity or event that is produced by the cause.

3. Conditioned: The conditioned is the entity or event that is produced by the cause.

4.",0.8148564696311951,0.8168765306472778,0.8128463625907898
What is the Sarvāstivāda-Vaibhāṣika understanding of the spatio-temporal existence of dharmas?,"The Sarvāstivāda-Vaibhāṣika understanding of the spatio-temporal existence of dharmas is that it is determined by their distinctive causal functioning. Past and future dharmas have capability of functioning, while present dharmas also exert a distinctive activity. Present activity is an internal causal efficacy that assists in the production of an effect within a dharma’s own consciousness series. It is this activity that determines a dharma’s present existence and defines the limits of the span of its present moment. Capability, by contrast, is a conditioning efficacy externally directed towards another consciousness series: it constitutes a condition that assists another dharma in the production of its own effect. A dharma’s present activity arises and falls away, but past and future dharmas all have potential for causal functioning and exist as real entities due to their intrinsic nature.","The Sarvāstivāda-Vaibhāṣika understanding of the spatio-temporal existence of dharmas is that all phenomena, including dharmas, are inherently spatio-temporal and exist in a state of interdependence. This understanding is based on the principle of dependent origination, which states that all phenomena are dependent on one another and arise from the interconnectedness of all things. The Sarvāst",0.8764137029647827,0.8997780084609985,0.8542320728302002
What is the difference between horizontal and vertical causality in the Sarvāstivāda-Vaibhāṣika view?,"Horizontal causality is the activity by which a dharma or consciousness moment effects the next moment within its series, while vertical causality is the capability of a dharma to act as a contributory condition towards producing a different sort of effect and explain the causal efficacy of past dharmas. Horizontal causality produces the next moment of the same consciousness series, while vertical causality produces a different effect and connects the dharma with the incessant rise and fall of other dharmas, further individuating it as that very particular dharma by manifesting its unique quality and intensity of operation.","The Sarvāstivāda-Vaibhāṣika view holds that causality is horizontal, meaning that it flows from cause to effect in a straight line, while the Sautrāntika view holds that causality is vertical, meaning that it flows from effect to cause in a circular or spiral pattern. The difference lies in the direction of causality, with horizontal causality being the direction of flow from cause to effect, while vertical causality is the direction",0.8263347148895264,0.8278690576553345,0.8248060345649719
What are the 24 conditional relations proposed by the Theravāda theory of causal conditioning?,The 24 conditional relations proposed by the Theravāda theory of causal conditioning are: 1) root cause (hetupaccaya); 2) object support; 3) predominance; 4) proximity; 5) contiguity; 6) simultaneity; 7) reciprocity; 8) support; 9) decisive support; 10) pre-existence 11) post-existence; 12) habitual cultivation; 13) karma; 14) fruition; 15) nutriment; 16) controlling faculty; 17) jhāna; 18) path; 19) association; 20) dissociation; 21) presence; 22) absence; 23) disappearance; 24) non-disappearance.,"The Theravāda theory of causal conditioning proposes the following 24 conditional relations:
1. Cause and effect: A cause causes an effect.
2. Cause and condition: A cause is a condition for an effect.
3. Cause and consequence: A cause is a condition for an effect.
4. Cause and possibility: A cause is a condition for an effect.
5. Cause and necessity: A cause is a condition for",0.8327495455741882,0.851948082447052,0.8143972158432007
What is the network of conditional relations used as a metaphor for?,"The network of conditional relations is used as a metaphor for a coordinate system that locates within it any given dharma, implying that to be a dharma is to be an event that has a place in that web of relations. This is analogous to the space-time coordinate system that enables one to identify and describe material objects.","The network of conditional relations is a metaphor for the interconnectedness and interdependence of different aspects of a system or system components. It represents the relationships between different elements in a system, such as cause and effect, dependence and independence, and interdependence and independence.",0.8608525395393372,0.859042763710022,0.8626700043678284
What view does the Theravāda Abhidhamma and the Sarvāstivāda-Vaibhāṣika espouse regarding the relationship between perceptual consciousness and its sense objects?,"The Theravāda Abhidhamma and the Sarvāstivāda-Vaibhāṣika espouse a view that proposes a direct contact between perceptual consciousness and its sense objects, the latter being understood as sensibilia, for what we perceive are not objects of common sense but their sensible qualities. This view can be characterized as phenomenalist realism.","The Theravāda Abhidhamma and the Sarvāstivāda-Vaibhāṣika espouse different views regarding the relationship between perceptual consciousness and its sense objects. The Theravāda Abhidhamma holds that perceptual consciousness is a direct perception of the sense objects, while the Sarvāstivāda-Vaibhāṣika holds that perceptual consciousness is a mediated",0.913362979888916,0.9248604774475098,0.9021477699279785
What is the Theravāda Abhidhamma theory of the consciousness process (citta-vīthi) based on?,"The Theravāda Abhidhamma theory of the consciousness process (citta-vīthi) is based on earlier descriptions in the Dhammasaṅgaṇi and the Paṭṭhāna, as well as commentaries and manuals by Buddhaghosa, Buddhadatta (5th century CE), and Anuruddha (10th or 11th century CE).","The Theravāda Abhidhamma theory of the consciousness process (citta-vīthi) is based on the following:

1. The Buddha taught that the consciousness process (citta-vīthi) is the root of all consciousness (anātman).
2. The Buddha taught that the consciousness process is a process of aggregation (samādhi) of the five aggregates (sat",0.8590046167373657,0.88213711977005,0.8370542526245117
What is the bhavaṅga state of the mind?,"The bhavaṅga state of the mind is the natural mode to which the mind reverts when there is no perceptual activity, as is the case in deep, dreamless sleep. Throughout one’s life, the same type of citta performs this function of the inactive mind.","The bhavaṅga state of the mind is a state of deep meditation and concentration where the mind is focused on a single object or thought. It is a state of deep relaxation and detachment from the external world, allowing the mind to enter a state of pure consciousness. In this state, the mind is free from distractions and can focus on the present moment, allowing for greater insight and understanding.",0.8827133774757385,0.8834177851676941,0.8820102214813232
What is the process of sensory perception in the five-sense-door process?,"The process of sensory perception in the five-sense-door process involves a greater number of functions than the mind-door process. These functions include: 1) disturbed inactive mind, 2) adverting, 3) perceiving, 4) receiving, 5) investigating, 6) impulsion, and 7) retaining. These functions allow for the mind to turn towards the object at the appropriate sense ""door"", perceive the sense object with minimal interpretation, establish the nature of the sense object, and determine the mind’s response to that object. Additionally, the sense faculty and its sense object condition the arising of a present moment of a corresponding apprehending consciousness in the five-sense-door process.","The five-sense-door process is a hypothetical model proposed by the philosopher and psychologist John Searle to explain how we perceive the world around us. The process involves the following steps:

1. Sensory inputs: The senses receive information about the environment, such as sound, sight, smell, taste, and touch.

2. Sensory processing: The sensory inputs are processed by the brain to create a representation of",0.8398938179016113,0.8455737829208374,0.83428955078125
What type of consciousness is responsible for the experience of sense data presented to one's mind?,"The experience of the sense data presented to one's mind is determined by one's previous actions and is beyond of one's immediate control. This type of consciousness falls into the category of resultant cittas, that is, those that are the result of past actively wholesome or unwholesome consciousness.","The type of consciousness responsible for the experience of sense data presented to one's mind is called the ""sensory consciousness."" It is the part of the brain responsible for processing and interpreting sensory information, such as vision, hearing, touch, taste, and smell. The sensory consciousness is responsible for perceiving and understanding the world around us, and it is the basis for our understanding of the physical world and our place in it.",0.865771472454071,0.8633819818496704,0.8681741952896118
What is the Sautrāntika view of perception characterized as?,"The Sautrāntika view of perception is characterized as representationalism, which sees perception as apprehending its objects indirectly, through the mediation of aspects (ākāra) representative of their objects.","The Sautrāntika view of perception characterized as is the view that perception is a mental process that involves the identification of objects in the mind. It is a non-dualistic view that emphasizes the unity of the mind and the world. The Sautrāntika view of perception is also known as the ""perception of objects"" or ""perception of the world.""",0.8938546776771545,0.8913781642913818,0.8963450193405151
"What shift in emphasis in the Abhidharma is indicated by the terms ""particular inherent characteristic"" and ""general characteristic""?","The shift in emphasis in the Abhidharma indicated by the terms ""particular inherent characteristic"" and ""general characteristic"" is a shift towards reducing the phenomenal, causally conditioned world into the activity of cognition and consciousness. This shift was part of a broader movement in Indian philosophy in which Hindu, Jain, and Buddhist thinkers turned away from traditional metaphysical questions about the nature of the external world and the self, and focused instead on the study of epistemology, logic, and language. Their purpose was to provide systematic accounts of the nature and means of valid cognition. Within Buddhist circles, this epistemological turn saw the rise of thinkers such as Asaṅga and Vasubandhu, the founders of the Yogācāra (400–480 CE), and, most notably, Dignāga and Dharmakīrti (around 500 CE) who developed sophisticated logical and philosophical systems.","The shift in emphasis in the Abhidharma is indicated by the terms ""particular inherent characteristic"" and ""general characteristic"" because the former emphasizes the specific nature of a particular inherent characteristic, while the latter emphasizes the general nature of a general characteristic. In other words, the Abhidharma emphasizes the specificity of a particular inherent characteristic while also acknowledging its universality.",0.8608484268188477,0.8964215517044067,0.8279908895492554
What is the definition of a particular inherent characteristic in the post-canonical Abhidharma?,"In the post-canonical Abhidharma, a particular inherent characteristic is the intrinsic nature that is not held in common by other dharmas and constitutes a dhamma’s unique definition. It is an epistemological and linguistic determinant of a dhamma as a knowable instance that is defined by a distinct verbal description.","The inherent characteristic in the post-canonical Abhidharma is the concept of the four noble truths, which is the central philosophical doctrine of Buddhism. It is the understanding that suffering, suffering causes, and the cessation of suffering are the fundamental truths of Buddhism.",0.8735585808753967,0.8806024789810181,0.866626501083374
What is the shift in terminology from intrinsic nature to the characteristics in Sarvāstivāda thought?,The shift in terminology from intrinsic nature to the characteristics in Sarvāstivāda thought reflects a concurrent shift from a category-based abstract ontology to an epistemological ontology that is experientially or cognitively determined.,"The shift in terminology from intrinsic nature to the characteristics in Sarvāstivāda thought refers to the change in the focus from the idea of a fundamental nature or essence to the idea of the characteristics or attributes of a thing. In Sarvāstivāda philosophy, the concept of intrinsic nature is replaced by the concept of the characteristics or attributes of a thing, which are considered to be the essential features or qualities of that thing. The shift in terminology",0.8946172595024109,0.8968412280082703,0.8924041986465454
What kind of realism is associated with the Abhidharma project?,"Conceptual realism is associated with the Abhidharma project. Conceptual realism is a worldview based on the notion of truth as consisting in a correspondence between our concepts and statements, on the one hand, and the features of an independent, determinate reality, on the other hand. Conceptual realism does not necessarily have implications for the ontological status of this reality as externally existing. But to espouse such a position is to make a significant move away from the earliest Buddhist teaching that presents the Buddha’s view of language as conventional.","The Abhidharma project is a philosophical project that aims to develop a comprehensive and systematic understanding of the nature of reality. The project is associated with realism, which means that it believes that the world is made up of real, physical objects and that there is a fundamental difference between subjective and objective reality.",0.8684404492378235,0.8853903412818909,0.8521274328231812
How are the texts ordered in this work?,The texts are ordered according to the Pali/Sanskrit alphabet.,"The texts are presented in the order in which they were written, with the first text being ""The Philosophical AI Assistant"" and the last text being ""The Philosophical AI Assistant's Final Thoughts.""",0.8702334761619568,0.8590306043624878,0.8817325234413147
What is Abhidhamma or Abhidharma?,Abhidhamma or Abhidharma are canonical and exegetical texts in the digital Pali and Sanskrit Buddhist canons.,"Abhidhamma or Abhidharma is a branch of Buddhist philosophy that focuses on the nature of mind, consciousness, and the self. It is a system of thought that has been developed over several centuries and is still being studied and debated by scholars today. The term Abhidhamma is derived from the Sanskrit word abhidhana, which means ""to cut through."" This refers to the process of understanding the nature of reality",0.8581828474998474,0.8441420197486877,0.8726985454559326
What is a school of thought in Japanese Philosophy that is heavily influenced by Western Philosophy?,The Kyoto School is a school of thought in Japanese Philosophy that is heavily influenced by Western Philosophy.,"A school of thought in Japanese Philosophy that is heavily influenced by Western Philosophy is called ""Neo-Kantianism."" This school of thought originated in the late 19th century and was heavily influenced by the ideas of German philosopher Friedrich Nietzsche. It emphasizes the importance of the individual's will and self-determination, and rejects traditional philosophical concepts such as the existence of God and the nature of reality.",0.9082838296890259,0.8768457770347595,0.9420600533485413
